^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2101
!dataset_title = Chitin oligomer chitooctaose effect on seedlings
!dataset_description = Analysis of 14-day-old Col-0 seedlings treated with 1 uM chitooctaose for 3 minutes. Chitooctaose, a chitin oligomer, is released by plant enzymes from the cell wall of many plant fungal pathogens. Results provide insight into the plant defense response to fungal elicitors.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 17722694
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = count
!dataset_reference_series = GSE4746
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS2101_1
!subset_dataset_id = GDS2101
!subset_description = control
!subset_sample_id = GSM107437,GSM107438,GSM107439
!subset_type = agent
^SUBSET = GDS2101_2
!subset_dataset_id = GDS2101
!subset_description = chitooctaose
!subset_sample_id = GSM107440,GSM107441,GSM107442
!subset_type = agent
^DATASET = GDS2101
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM107437 = Value for GSM107437: Arabidopsis_Water-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107438 = Value for GSM107438: Arabidopsis_Water-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107439 = Value for GSM107439: Arabidopsis_Water-30M_rep3; src: Arabidopsis 2-week-old seedlings
#GSM107440 = Value for GSM107440: Arabidopsis_Chitooctaose-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107441 = Value for GSM107441: Arabidopsis_Chitooctaose-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107442 = Value for GSM107442: Arabidopsis_Chitooctaose-30M_rep3; src: Arabidopsis 2-week-old seedlings
!dataset_table_begin
ID_REF	IDENTIFIER	GSM107437	GSM107438	GSM107439	GSM107440	GSM107441	GSM107442
257851_at	AT3G12940	84.221	86.0661	81.1955	80.2095	60.4999	76.7487
257852_at	AT3G12950	271.519	236.446	289.383	167.716	109.204	152.444
257853_at	AT3G12960	25.3671	35.3205	38.3858	39.3076	35.8554	45.1891
257854_at	HAC5	234.63	263.711	249.229	225.079	221.292	244.432
257855_at	AT3G13040	523.498	520.232	447.057	449.986	441.885	446.882
257856_at	AT3G12930	1529.32	1526.28	1706.24	1504.09	1530.66	1453.12
257857_s_at	CER7	291.768	264.997	305.014	303.387	258.115	265.198
257858_at	AT3G12920	599.812	480.898	570.621	257.362	244.46	310.598
257859_at	AT3G12955	25.8998	18.5491	36.8383	24.0883	28.6804	24.5231
257860_at	AT3G13062	308.667	338.82	336.605	288.655	259.195	306.402
257861_at	AT3G13050	168.333	168.645	149.588	198.509	189.526	204.796
257862_s_at	GAD5	17.3812	32.2437	22.0842	20.7753	12.65	14.9524
257863_at	NAC057	46.5944	48.7919	47.2275	45.6303	40.8564	28.1574
257864_at	AT3G17740	151.342	114.262	136.868	130.551	99.4915	153.665
257865_at	AT3G17750	259.176	246.664	234.25	223.314	228.646	225.302
257866_at	AT3G17770	240.489	196.737	226.342	304.117	268.219	324.075
257867_at	AT3G17780	1206.63	1012.37	1282.75	1163.45	1047.23	1112.32
257868_at	RIN4	519.542	523.749	474.3	664.244	693.744	601.114
257869_at	AT3G25160	81.0159	83.8027	128.361	99.1617	82.8559	75.232
257870_at	AT3G28490	27.7401	58.1113	33.3161	34.851	36.9099	32.3709
257871_at	AT3G28350	60.4101	39.6839	100.036	50.8596	49.4409	59.3866
257872_at	PGP16	27.6118	36.0322	53.8116	26.7946	35.9711	18.2401
257873_at	PGP17	73.0723	91.1406	43.6443	74.7258	35.3017	90.3362
257874_at	AT3G17110	76.6132	50.3875	73.8837	64.3485	35.1293	90.342
257875_at	AT3G17120	184.514	166.759	190.174	234.861	213.629	224.184
257876_at	AT3G17130	196.331	166.625	152.685	169.423	132.107	159.957
257877_at	AT3G17140	32.4339	80.3622	37.7972	68.6896	53.0779	38.2277
257878_at	AT3G17152	83.1117	12.27	48.2911	26.0974	19.2195	34.4116
257879_at	AT3G17160	418.821	301.592	439.165	363.884	346.234	399.129
257880_at	AAE7	652.756	684.124	559.095	644.486	683.821	627.191
257881_at	scpl33	45.8411	44.7904	44.8518	35.9913	60.106	44.7116
257882_at	AT3G16930	61.5108	96.3835	70.4768	65.3424	75.9608	41.25
257883_at	AT3G16940	194.736	167.951	240.39	255.529	277.57	244.615
257884_at	AT3G16960	38.7381	16.8713	35.3523	4.80117	28.0435	40.7811
257885_at	AT3G16970	19.2224	22.7485	20.4792	8.10144	null	10.1445
257886_at	AT3G17060	50.7559	46.1959	74.6062	51.2	43.0496	61.8348
257887_at	AT3G17090	1042.08	913.356	958.387	961.626	838.2	914.573
257888_at	AT3G16990	178.003	222.017	221.838	179.363	165.425	170.315
257889_at	AT3G17080	121.744	162.531	161.968	120.526	146.113	127.674
257890_s_at	AT3G42570	164.196	192.025	155.125	151.804	158.816	146.702
257891_at	RFC3	1379.56	1053.75	1494.19	1277.35	1175.36	1585.01
257892_at	AT3G17020	3454.43	2732.47	3452.84	3323.47	2765.07	3315.97
257893_at	UBC32	520.96	526.23	519.884	531.339	466.906	492.302
257894_at	AT3G17100	743.617	771.161	651.363	597.687	560.76	612.449
257895_at	LPD1	528.049	463.308	540.531	558.066	437.63	608.936
257896_at	CTL2	101.558	79.5099	109.064	107.223	68.0636	106.154
257897_at	HAL3A	170.694	203.364	186.142	180.934	175.898	134.499
257898_s_at	AT3G30670	23.3342	20.2093	1.13918	4.6867	9.82869	10.7837
257899_at	AT3G28345	93.0013	64.8886	88.0439	61.4636	58.6089	66.3196
257900_at	AT3G28420	38.8129	24.8613	42.9377	30.7687	29.0202	26.911
257901_at	AT3G28440	28.1019	34.1792	37.9778	27.0535	57.659	50.8244
257902_at	AT3G28450	262.606	254.564	268.499	474.185	459.964	577.585
257903_at	AT3G28460	600.536	535.85	594.469	559.989	681.048	653.605
257904_at	TDF1	17.1774	32.8645	24.6511	22.5393	23.1873	26.5253
257905_at	AT3G17050	55.422	80.3825	90.8028	90.4938	113.548	65.6108
257906_at	ATL5	6923.81	6013.37	6734.88	7197.64	6961.96	7059.99
257907_at	AT3G25470	1797.56	1661.53	1746.39	1734.89	1640.69	1833.68
257908_at	AT3G25410	761.595	655.151	744.326	761.864	540.91	794.334
257909_at	AT3G25480	1077.48	947.369	1068.68	1053.73	1077.86	892.067
257910_at	AT3G25580	261.902	266.944	269.027	277.147	189.896	246.508
257911_at	GLYR1	1704.99	1435.02	1714.33	1805.12	1661.81	1626.75
257912_at	AFH1	376.129	381.589	386.841	365.482	323.351	416.699
257913_at	LAG1	677.045	674.316	633.312	623.567	600.161	628.791
257914_at	AT3G25545	429.988	455.567	454.796	383.25	379.319	347.501
257915_at	SUP	46.7099	26.5656	48.0134	43.7041	59.069	36.2024
257916_at	bHLH34	314.542	293.92	280.019	299.576	299.43	235.702
257917_at	AT3G23220	0.147716	16.2311	11.3245	29.3619	29.6747	36.9994
257918_at	AT3G23230	1.0744	null	0.652267	368.795	413.217	358.004
257919_at	MYB15	28.9264	32.3264	8.64815	487.386	443.981	498.567
257920_at	AT3G23260	49.6408	31.8574	43.8205	32.8962	44.2505	49.1511
257921_at	AT3G23270	4.69357	11.5743	1.62348	null	15.1799	8.88381
257922_at	ETR2	518.703	514.474	479.407	387.325	355.989	395.702
257923_at	AT3G23160	135.71	116.7	136.449	119.083	104.136	125.25
257924_at	AT3G23190	331.875	360.706	313.675	348.572	255.686	290.294
257925_at	AT3G23170	229.504	269.998	173.923	580.91	507.777	519.715
257926_at	XBAT35	952.719	1016.84	1000.41	1118.31	1007.94	961.9
257927_at	ERF1	106.544	121.59	70.567	234.12	120.817	231.943
257928_at	PPR40	43.1835	37.5806	43.7576	28.7728	26.6304	32.1479
257929_at	NRPB9A	75.8009	79.8053	84.7756	84.8718	62.9945	61.1899
257930_at	AT3G17010	66.3907	66.2529	87.5174	58.3816	64.1871	86.0449
257931_at	AT3G17030	124.92	117.836	143.556	125.161	114.239	117.944
257932_at	HCF107	539.934	464.234	516.006	421.599	486.328	438.92
257933_at	AAPT2	818.02	738.432	788.609	732.378	689.459	793.263
257934_at	scpl21	53.472	45.9706	56.3113	67.5709	47.2041	71.7398
257935_at	AT3G25440	111.047	104.711	173.288	111.077	93.5992	92.0206
257936_at	AT3G25450	19.6413	26.2173	35.4122	46.8266	18.6157	35.888
257937_at	AT3G19810	1109.62	965.517	1322.7	1092.57	990.223	1222.1
257938_at	DWF1	3639.41	3732.93	3863.42	3561.55	3417.25	3462.76
257939_at	STP4	563.179	678.539	622.692	616.012	661.277	656.602
257940_at	AT3G21790	398.248	404.282	442.399	486.818	365.112	483.755
257941_at	UGT71B8	51.2515	15.8512	58.6814	47.1792	5.77745	52.2575
257942_at	SK8	35.6257	15.8497	27.2379	26.0082	15.9835	22.0071
257943_at	SK7	10.9849	12.4516	6.2805	15.7755	26.302	27.8979
257944_at	SK9	6.65131	12.4446	14.3656	9.56216	5.84402	11.3108
257945_at	SK10	12.4309	25.9174	0.456911	18.4307	7.9825	30.0928
257946_at	AT3G21710	232.307	212.341	233.095	184.996	205.476	197.313
257947_at	ICL	143.068	169.756	117.391	156.967	130.369	146.742
257948_at	APO4	201.47	199.363	204.518	195.989	193.336	154.472
257949_at	UGT71B1	562.505	460.141	530.06	510.853	415.792	495.612
257950_at	UGT71B6	22.5424	43.5408	27.6242	63.5814	104.261	90.6536
257951_at	SGP2	71.4107	54.4718	55.2113	72.1964	46.4129	58.6779
257952_at	AT3G21770	660.183	671.951	625.284	798.739	715.193	699.906
257953_at	PEX22	527.12	406.868	525.88	467.105	422.726	590.714
257954_at	HYR1	465.737	369.555	409.718	350.542	350.048	382.568
257955_at	AT3G21810	101.708	68.039	105.624	79.0857	71.8228	80.129
257956_at	AT3G25400	190.663	251.66	219.722	287.683	300.15	224.569
257957_at	AT3G25490	23.3697	19.1448	26.7536	22.6473	30.0752	27.9138
257958_at	AT3G25510	28.8166	50.5665	28.0773	31.8405	27.7254	27.8575
257959_at	NIK2	222.636	208.573	221.795	181.225	167.255	214.499
257960_at	CPuORF11	368.475	221.408	346.583	313.033	443.961	346.33
257961_at	AT3G19780	11.591	null	null	null	2.79176	null
257962_at	AT3G19790	241.233	292.571	233.889	240.585	262.572	264.843
257963_at	PRP40C	167.774	123.14	161.249	144.042	143.91	182.947
257964_at	AT3G19850	664.562	533.281	682.567	412.274	413.212	564.549
257965_at	AT3G19900	294.47	354.755	296.162	233.851	265.537	269.397
257966_at	AT3G19800	546.482	613.508	579.731	525.976	594.966	567.521
257967_at	AT3G19910	728.771	732.081	737.655	756.605	766.604	662.181
257968_at	AT3G27550	86.8037	58.5853	70.4003	48.6811	44.3394	58.0479
257969_at	AT3G27520	126.438	138.56	123.886	116.579	87.7987	152.204
257970_at	AT3G27570	622.187	439.525	549.085	506.06	492.428	611.049
257971_at	GC6	271.226	221.361	264.736	253.816	200.658	294.116
257972_at	ATN1	227.123	226.412	261.745	419.931	434.014	401.788
257973_at	AT3G20720	211.034	198.155	233.006	227.233	191.456	220.305
257974_at	AT3G20820	2085.2	1929.77	2234.87	1789.24	1570.53	1859.16
257975_at	AT3G20830	78.6755	93.155	73.8647	64.796	78.2176	84.0183
257976_at	PLT1	81.0284	87.2437	90.8802	84.0592	84.2541	84.7388
257977_at	AT3G20850	27.276	34.3702	28.7165	38.7321	30.5486	29.2989
257978_at	NEK5	80.0087	67.522	81.4955	76.6934	67.8753	93.9984
257979_at	AT3G20730	113.395	88.1911	96.9935	123.709	131.648	170.447
257980_at	AT3G20760	33.9066	35.1986	26.1025	29.1068	24.6448	24.0812
257981_at	EIN3	976.24	968.805	971.28	889.186	923.971	1050.65
257982_at	TOP6B	96.4606	78.6113	106.953	89.1237	78.3679	112.744
257983_at	AT3G20790	784.81	821.56	855.041	833.121	850.666	735.554
257984_at	AT3G20800	703.932	767.638	717.587	727.482	753.571	623.508
257985_at	AT3G20810	352.918	239.448	435.871	315.298	315.253	288.31
257986_at	AGP40	47.2473	67.0728	52.0759	54.3031	50.2989	49.2357
257987_at	FIE	277.023	248.399	280.07	259.196	252.641	265.981
257988_at	ZTP29	707.63	646.947	753.326	676.667	657.281	696.207
257989_at	VPS9A	264.368	256.271	247.428	232.456	219.823	283.415
257990_at	bHLH121	382.237	413.24	328.685	307.56	247.81	306.268
257991_at	AT3G19870	431.471	454.516	429.516	416.278	406.019	386.414
257992_at	AT3G19880	38.3596	20.03	31.8844	39.2588	26.538	22.8392
257993_at	AT3G19890	15.7223	15.4807	20.4455	9.06988	18.0467	18.5591
257994_at	AT3G19920	46.9855	27.1442	8.44569	98.5905	2.31381	30.1943
257995_at	AT3G19940	59.4208	83.8125	99.5697	86.2553	61.3311	72.2548
257996_at	AT3G19950	578.913	611.029	578.271	567.348	567.813	562.422
257997_at	AT3G27500	57.2174	39.9653	62.9218	49.7412	44.9169	47.0641
257998_at	AT3G27510	null	null	17.313	null	null	null
257999_at	AT3G27540	186.564	225.276	225.908	232.698	220.133	228.354
258000_at	AT3G28940	2825.24	2545.66	2732.14	3292.18	2681.05	3133.09
258001_at	AT3G28950	470.669	429.039	487.466	450.07	491.251	406.263
258002_at	AIG2	1211.48	1067.6	1118.53	1514.32	1233.77	1474.33
258003_at	EXPA5	546.275	437.106	602.672	525.69	605.71	412.28
258004_at	MYB110	100.263	45.3918	39.9716	210.336	106.511	83.3345
258005_at	AT3G19390	457.062	431.146	432.38	508.219	380.475	436.366
258006_at	AT3G19400	207.285	170.12	183.431	205.311	120.176	186.47
258007_at	PEN2	562.077	574.987	555.06	500.99	505.636	496.278
258008_at	AT3G19430	185.588	147.569	228.703	150.741	150.76	169.941
258009_at	AT3G19440	113.723	143.243	106.427	131.827	94.1013	106.18
258010_at	AT3G19300	54.2603	71.6937	50.1316	59.3438	64.2072	59.4665
258011_at	HAT3.1	130.014	87.483	143.516	117.157	105.003	129.544
258012_at	AT3G19310	55.7246	40.7642	59.2686	45.1551	28.6707	39.0014
258013_at	AT3G19320	23.1299	23.0064	32.1228	31.189	27.903	20.9582
258014_at	AT3G19330	63.3505	46.0455	45.3601	47.1467	43.9403	48.2424
258015_at	AT3G19340	457.653	418.449	456.164	412.361	454.065	467.073
258016_at	MPC	107.888	69.6284	133.218	143.703	102.923	86.4583
258017_at	AT3G19370	156.776	94.7735	147.684	148.374	148.485	128.863
258018_at	AT3G19500	55.4343	42.8941	61.2905	64.6256	53.058	63.4351
258019_at	AT3G19470	58.9505	56.9349	64.8141	60.2566	48.9576	28.524
258020_at	NHD1	905.093	929.994	879.812	986.475	723.765	909.792
258021_at	PUB25	99.1024	127.107	122.361	232.874	251.89	245.651
258022_at	AT3G19460	250.901	302.397	258.791	229.52	267.475	279.72
258023_at	ATCAD4	1823.5	1538.56	1598.18	1785.53	1658.6	1847.77
258024_at	AT3G19360	116.62	114.247	111.771	93.1385	78.9702	115.501
258025_at	AT3G19480	289.05	240.203	307.035	255.081	212.898	298.924
258026_at	ABF4	219.417	164.506	179.46	173.035	152.973	191.598
258027_at	AT3G19515	456.69	413.101	501.538	437.297	450.888	474.089
258028_at	AT3G27473	12.1552	18.4752	27.2235	25.8543	30.0697	13.251
258029_at	ATPK7	260.888	268.099	183.725	195.191	147.46	220.477
258030_at	AT3G27590	34.9663	62.9356	57.588	78.4614	79.1764	50.143
258031_s_at	AT3G27490	47.5196	43.576	41.8322	40.0565	55.4343	28.5165
258032_at	AT3G21170	68.5275	67.0734	70.1798	73.2605	65.9886	63.388
258033_at	MRP6	500.672	451.024	506.369	495.206	398.928	496.009
258034_at	AT3G21300	409.078	478.332	406.528	420.416	392.836	387.585
258035_at	ACA9	null	null	null	null	null	null
258036_at	AT3G21210	21.535	25.6258	20.3586	16.3882	23.469	30.7648
258037_at	4CL5	220.829	191.516	202.764	262.798	189.713	240.52
258038_at	AT3G21260	218.523	200.805	213.739	130.13	143.236	170.959
258039_at	PGR7	1675.92	1914.05	1804.89	1847.06	1732.75	1703.86
258040_at	AT3G21190	526.174	440.058	515.76	466.846	474.069	429.53
258041_at	ZML1	294.041	256.42	307.24	259.587	202.081	283.526
258042_at	AT3G21310	64.5768	76.7684	82.9501	80.8882	75.4753	95.6018
258043_at	AT3G21290	116.224	115.276	126.56	122.372	112.863	139.004
258044_at	DOF2	166.094	130.823	183.598	127.18	134.34	117.978
258045_at	UBP7	356.454	303.747	323.849	302.608	278.599	320.267
258046_at	MKK5	504.702	501.646	472.147	757.672	661.039	760.419
258047_at	4CL2	531.309	489.024	471.306	603.801	552.56	533.497
258048_at	EMB2083	774.426	586.834	787.245	792.519	759.26	889.602
258049_at	AT3G16220	375.315	356.612	340.3	402.33	453.855	463.928
258050_at	AT3G16200	249.594	204.637	260.499	172.196	168.517	185.858
258051_at	TRZ4	471.265	394.939	481.202	437.358	345.719	438.421
258052_at	AT3G16190	600.507	543.522	552.273	548.26	516.232	544.728
258053_at	AT3G16230	378.091	373.436	413.398	346.759	315.359	429.552
258054_at	DELTA-TIP	6573.37	6123.29	6870.38	6336.3	6540.52	6568.85
258055_at	NDF4	1185.39	830.006	1294.34	1170.28	1150.51	1051.17
258056_at	AT3G29010	95.1953	76.2516	115.979	165.801	172.495	150.801
258057_at	AAR3	352.991	324.024	330.678	318.885	290.075	350.357
258058_at	AT3G28980	278.13	448.49	325.3	340.829	440.62	282.969
258059_at	NAC3	167.122	115.789	169.506	81.7511	107.746	89.9446
258060_at	ATB' DELTA	680.425	692.988	667.241	616.037	583.102	622.244
258061_at	AT3G25910	817.35	771.212	737.977	703.893	623.976	740.676
258062_at	AT3G26000	310.972	305.188	359.658	365.099	366.533	336.791
258063_at	CYP72A8	370.756	369.996	408.246	620.581	695.975	622.74
258064_at	CYP72A14	405.455	243.184	345.354	303.269	233.337	241.313
258065_at	AT3G25960	36.7545	21.9781	41.8058	49.5468	48.2893	74.4733
258066_at	AT3G25970	55.1646	44.4755	60.5441	50.3601	28.3535	44.2904
258067_at	MAD2	266.507	327.697	294.461	320.01	258.76	255.838
258068_at	AT3G25990	47.471	49.7017	42.3569	54.7295	40.2056	46.8819
258069_at	AT3G26010	30.3194	38.0742	47.8202	39.0848	32.6309	25.1977
258070_at	AT3G26040	28.5983	34.8465	28.9643	28.3093	10.7056	23.045
258071_s_at	AT3G26070	1967.49	1784.11	1768.52	1929.28	1651.95	1951.35
258072_at	RGS1	257.196	256.514	260.309	245.798	240.291	258.549
258073_at	AT3G25880	54.0766	44.0155	87.1576	66.0544	63.2027	52.6965
258074_at	AT3G25890	409.107	412.549	373.952	266.401	225.796	252.19
258075_at	HMT-1	268.987	217.954	246.734	324.171	258.059	319.18
258076_at	RPL15	4910.17	4716.43	5160.65	4858.94	4391.74	5120.91
258077_at	AT3G26110	57.8346	83.203	54.4392	76.9899	94.3163	67.2597
258078_at	AT3G25870	92.7989	78.5789	107.555	42.5472	60.0523	48.4017
258079_at	AT3G25940	445.514	449.169	432.044	361.295	406.472	386.58
258080_at	AT3G25930	334.709	209.394	292.347	251.999	172.251	247.178
258081_at	AT3G26085	500.005	546.461	523.316	499.947	497.59	533.264
258082_at	CLE27	51.4812	49.7138	77.5529	45.6718	51.8382	41.7174
258083_at	AT3G25855	30.5959	52.5449	28.3333	77.941	99.2582	73.5721
258084_at	AT3G26020	259.685	196.573	270.913	300.618	310.186	303.581
258085_at	AT3G26100	538.087	458.952	463.874	435.622	394.529	434.51
258086_at	LTA2	2118.86	2231.45	2164.61	2153.15	1814.59	2122.28
258087_at	ATPRX Q	4177.54	3351.81	4555.46	4216.69	4338.82	4090.38
258088_at	AT3G14580	144.677	135.367	241.454	119.614	132.836	117.934
258089_at	AT3G14740	287.734	186.086	310.205	257.031	213.572	265.917
258090_at	AT3G14600	3551.74	3895.97	3438.73	3375.92	3400.6	3393.68
258091_at	AT3G14560	247.086	223.318	283.138	121.68	128.191	158.292
258092_at	AT3G14595	953.477	1180.27	886.807	992.779	967.827	848.349
258093_at	AT3G14750	169.655	159.55	158.462	171.283	136.896	151.984
258094_at	CYP72A15	829.37	775.118	807.998	753.448	667.84	798.242
258095_at	DSPTP1	58.9643	42.3866	57.7977	63.0685	53.9465	61.4315
258096_at	AT3G23650	31.8798	null	3.4732	22.327	44.6097	10.5556
258097_at	AT3G23660	360.551	316.381	368.896	334.043	303.735	345.796
258098_at	KINESIN-12B	66.8185	49.3394	49.523	66.1259	52.9491	62.9801
258099_at	AT3G23540	174.949	186.58	148.501	173.299	147.703	187.652
258100_at	AT3G23550	131.382	178.46	175.626	265.467	255.472	306.915
258101_at	RFR1	293.125	310.268	294.469	260.405	298.915	292.423
258102_at	AT3G23600	2300.07	2132.45	2374.05	2400.53	2557.46	2072.05
258103_at	IPT7	64.7254	63.9159	67.2999	69.6852	66.2305	55.7607
258104_at	AT3G23620	1069.13	955.145	1033.47	1047.38	964.418	1020.95
258105_at	AT3G23605	296.697	334.001	348.677	324.38	285.854	238.796
258106_at	RNR2A	588.597	701.056	632.049	674.239	617.725	514.993
258107_at	ALF5	382.705	472.89	393.408	415.498	388.105	388.192
258108_at	AT3G23570	537.453	498.87	430.667	562.688	394.895	536.625
258109_at	HGL1	753.861	702.752	821.317	771.797	620.884	802.733
258110_at	CYP72A7	320.167	254.853	285.042	280.99	264.884	262.194
258111_at	CYP72A9	37.305	54.22	47.3584	32.2174	32.2522	42.2387
258112_at	CYP72A10	257.396	190.843	245.868	199.763	204.119	199.898
258113_at	CYP72A11	847.938	697.414	844.15	660.661	692.779	718.876
258114_at	CYP72A13	1241.52	967.678	1236.16	1074.79	1250.72	1123.41
258115_at	AT3G14670	11.4992	11.0685	11.3215	15.9841	14.325	20.0892
258116_at	AT3G14520	19.1986	27.1501	18.0288	18.2534	17.4456	5.87602
258117_at	AT3G14700	54.0776	51.322	44.291	61.8752	36.6414	54.728
258118_at	AT3G14710	62.9447	64.3565	75.2339	70.5816	62.309	78.5544
258119_at	MPK19	230.972	177.353	181.472	232.601	167.124	196.36
258120_at	AT3G14730	130.882	77.7334	95.325	88.4302	43.7477	66.4408
258121_s_at	GGPS3	60.9015	54.3853	55.658	44.5804	25.03	56.5557
258122_at	GSL04	74.4785	100.2	83.402	92.2743	92.8361	83.9553
258123_at	MPK9	435.448	352.128	414.967	395.852	423.056	399.133
258124_at	AT3G18215	677.414	745.064	721.434	725.75	653.692	571.394
258125_s_at	AT3G23530	439.874	394.34	451.741	473.992	402.52	566.187
258126_at	AT3G24490	369.447	275.441	400.488	319.801	280.077	377.682
258127_at	AT3G24570	1122.5	1171.51	1123.26	1080.77	1067.23	1181.25
258128_at	PLSP1	1009.76	925.224	1134.92	1075.72	942.602	1093.04
258129_at	ROPGEF8	22.7471	25.4432	6.83416	16.1977	13.5859	null
258130_at	AT3G24510	8.02013	16.5588	null	15.1802	14.6282	12.9372
258131_at	AT3G24540	35.9145	80.8386	62.811	62.9698	36.8713	57.674
258132_at	PERK1	864.005	737.978	901.154	1012.8	741.762	1129.58
258133_at	MBF1C	181.983	120.062	245.973	196.001	137.01	252.346
258134_at	AT3G24530	250.287	200.348	276.363	383.74	401.579	434.428
258135_at	AT3G24506	453.54	371.433	411.178	382.924	386.332	411.298
258136_at	RSY3	112.601	140.057	100.918	108.505	117.407	120.74
258137_at	UBC37	78.0197	71.7729	113.002	94.5516	80.4151	72.378
258138_at	MSH7	118.927	107.846	143.319	131.486	107.058	130.24
258139_at	HSFC1	166.182	110.541	162.207	110.484	111.457	135.714
258140_at	ALDH2C4	2092.07	2026.76	2421.18	2335.17	2526.66	2022.19
258141_at	HON4	654.791	567.338	635.864	507.519	485.294	556.924
258142_at	AT3G18120	27.9913	22.6393	35.2315	15.8004	19.1748	29.7227
258143_at	AT3G18170	82.3848	80.0889	69.3043	65.55	67.051	64.1215
258144_at	AT3G18180	210.574	262.712	242.877	291.432	196.839	379.05
258145_at	AT3G18200	158.824	139.974	170.877	132.031	160.321	104.88
258146_at	AT3G18060	1270.22	1529.15	1400.57	1275.52	1242.97	1280.92
258147_at	BGLU43	16.6047	11.0236	7.14263	0.266499	9.11843	15.7223
258148_s_at	NRPD2A	209.745	208.054	197.543	221.373	202.094	193.87
258149_at	EMB1270	440.851	385.66	458.908	399.864	336.95	406.878
258150_at	PEX3-1	196.096	232.573	231.669	188.393	174.884	179.297
258151_at	BGLU44	3647.49	3144.58	4499.49	4336.81	4513.4	3565.32
258152_at	AT3G18190	1613.57	1536.67	1647.47	1524.51	1438.39	1633.2
258153_at	MOS4	790.065	697.879	797.854	741.575	662.825	622.255
258154_at	AT3G18210	472.27	445.811	480.059	442.429	325.316	503.643
258155_at	RACK1C_AT	2985.75	2815.46	3063.67	3130.41	2990.2	3045.28
258156_at	AT3G18050	1164.14	1149.74	1246.34	980.157	882.603	1022.25
258157_at	MYB4R1	56.6112	50.3419	55.0666	56.2635	42.9572	54.7727
258158_at	PAP17	1843.94	1760.72	2062.24	1806.03	1483.67	1767.13
258159_at	RLK902	318.925	262.426	292.404	286.517	272.872	320.775
258160_at	GLN1.3	1714.37	1502.95	1564.43	1727.28	1250.32	1562.53
258161_at	AT3G17930	1705.99	1393.78	1689.31	1649.6	1516.08	1703.21
258162_at	PYD1	1387.36	1449.87	1407.66	1458.9	1456.56	1390.11
258163_at	AT3G17940	1101.12	1144.62	1286.36	1117.78	1178.24	1133.14
258164_at	SURF1	314.234	359.595	320.39	291.837	307.083	294.178
258165_at	AT3G17900	388.593	393.995	410.409	346.563	379.714	349.934
258166_at	AT3G21540	217.981	211.223	246.673	184.046	194.381	314.614
258167_at	UGT84A2	924.294	815.886	862.276	866.925	840.478	757.388
258168_at	AT3G21570	69.2368	87.4729	97.9959	113.044	56.9613	79.7137
258169_at	AT3G21590	26.5639	28.9688	20.1059	25.8797	27.039	27.194
258170_at	AT3G21600	121.547	136.469	146.313	131.58	120.431	129.026
258171_at	AT3G21610	305.215	347.93	364.243	325.055	275.92	312.117
258172_at	AT3G21620	134.583	97.9275	86.6354	null	null	14.0314
258173_at	CERK1	382.034	448.406	443.179	624.886	732.319	530.173
258174_at	AT3G21470	43.9258	31.2607	29.5676	33.7189	27.6793	39.4754
258175_at	TWD1	201.335	139.064	384.413	224.596	251.589	198.372
258176_at	AT3G21650	186.237	201.372	195.643	277.523	284.138	310.049
258177_at	AT3G21660	33.3463	39.5382	34.3406	25.3456	27.2159	37.0506
258178_at	AT3G21680	18.0297	12.6168	7.44167	15.5265	18.1017	14.0246
258179_at	AT3G21690	803.012	624.424	813.487	701.604	660.239	779.952
258180_at	AT3G21480	64.3332	51.6561	48.0702	54.2289	38.8994	66.6115
258181_at	AT3G21670	823.903	973.145	864.615	659.042	876.618	804.122
258182_at	DXPS1	49.1948	38.606	70.057	56.8897	48.9765	77.7371
258183_at	DMP2	271.068	279.278	268.492	275.486	243.531	307.435
258184_at	AHP1	950.07	1005.9	894.867	954.881	901.869	762.985
258185_at	AT3G21580	254.082	203.027	271.767	242.765	230.335	245.483
258186_s_at	AT1G48490	747.926	851.589	782.473	711.951	806.766	748.295
258187_at	TDX	419.229	280.548	438.201	375.157	285.937	369.145
258188_at	AT3G17800	959.926	962.266	847.869	1088.93	943.148	1133.24
258189_at	JAZ3	225.458	268.367	271.362	310.705	265.455	299.227
258190_at	AT3G29080	36.856	33.8719	36.4402	42.9588	47.9745	42.8475
258191_at	VTI13	81.0885	82.1667	101.782	95.431	104.609	93.9257
